2017,,2018,,2019,,2020,,2021,,2022,,SARIMA,lower T_mu_actual,upper T_mu_actual
10/19/2017 7:00,6.027,10/19/2018 7:00,9,10/19/2019 7:00,11.2,10/18/2020 7:00,7.9,10/19/2021 7:00,8.7,24.10.2022 05:00:00,6.671,10/19/2023 7:00,5.162744236,13.2686083
10/19/2017 8:00,9.67,10/19/2018 8:00,12.6,10/19/2019 8:00,13.4,10/18/2020 8:00,8.7,10/19/2021 8:00,9,24.10.2022 06:00:00,6.709,10/19/2023 8:00,5.162866302,13.26873037
10/19/2017 9:00,13.241,10/19/2018 9:00,15.1,10/19/2019 9:00,17.4,10/18/2020 9:00,10.8,10/19/2021 9:00,13.4,24.10.2022 07:00:00,7.433,10/19/2023 9:00,5.416314019,13.52217809
10/19/2017 10:00,17.746,10/19/2018 10:00,17.6,10/19/2019 10:00,19.1,10/18/2020 10:00,30,10/19/2021 10:00,15,24.10.2022 08:00:00,11.248,10/19/2023 10:00,9.789316299,17.89518037
10/19/2017 11:00,19.446,10/19/2018 11:00,19.8,10/19/2019 11:00,21.2,10/18/2020 11:00,30,10/19/2021 11:00,15.9,24.10.2022 09:00:00,15.166,10/19/2023 11:00,10.80315098,18.90901505
10/19/2017 12:00,21.176,10/19/2018 12:00,22,10/19/2019 12:00,23.2,10/18/2020 12:00,30,10/19/2021 12:00,17.4,24.10.2022 10:00:00,18.386,10/19/2023 12:00,11.84215377,19.94801783
10/19/2017 13:00,22.807,10/19/2018 13:00,22.6,10/19/2019 13:00,24.6,10/18/2020 13:00,30,10/19/2021 13:00,18,24.10.2022 11:00:00,20.673,10/19/2023 13:00,13.00112693,21.10699099
10/19/2017 14:00,23.951,10/19/2018 14:00,22.6,10/19/2019 14:00,24.4,10/18/2020 14:00,15.9,10/19/2021 14:00,17.9,24.10.2022 12:00:00,22.685,10/19/2023 14:00,13.15046166,21.25632572
10/19/2017 15:00,24.785,10/19/2018 15:00,21,10/19/2019 15:00,23.7,10/18/2020 15:00,15.1,10/19/2021 15:00,16.8,24.10.2022 13:00:00,22.685,10/19/2023 15:00,12.38465254,20.49051661
10/19/2017 16:00,23.36,10/19/2018 16:00,20,10/19/2019 16:00,21.4,10/18/2020 16:00,14.4,10/19/2021 16:00,15.6,24.10.2022 14:00:00,25.25,10/19/2023 16:00,11.6815462,19.78741027
10/19/2017 17:00,16.774,10/19/2018 17:00,18.3,10/19/2019 17:00,18.4,10/18/2020 17:00,12.7,10/19/2021 17:00,12.6,24.10.2022 15:00:00,25.494,10/19/2023 17:00,10.33648348,18.44234755
10/19/2017 18:00,17.331,10/19/2018 18:00,16.9,10/19/2019 18:00,18.9,10/18/2020 18:00,10.2,10/19/2021 18:00,10.8,24.10.2022 16:00:00,22.579,10/19/2023 18:00,7.905069436,16.0109335
10/19/2017 19:00,16.95,10/19/2018 19:00,15.1,10/19/2019 19:00,15.7,10/18/2020 19:00,9.4,10/19/2021 19:00,9.5,24.10.2022 17:00:00,22.579,10/19/2023 19:00,7.060855536,15.1667196
